dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190630,광평동,커피전문점,611456000,25477333.333333332,108126,81525,0.46881359217028973,3900.514493717012,552.4760356967298,16.90272416667693,3317.9727282916665,0.7016530933122133,7.0,카페,7.0,87350857.14285715,473.9961040416666,0.002884185526531073,0.07086048947881154,0.3885408315091687,0.33652004916231903,0.0009186818062611621,0.1108,낮음,특징 약함
47190645,상모사곡동,제과점/아이스크림,5191458000,216310750.0,358587,331846,-0.030035980641337286,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6177342122547739,5.0,카페,5.0,1038291600.0,4089.370978916667,0.024600959898078006,0.5773540079542673,0.2565816578935205,0.14989671293778975,0.011141344498394955,0.2081,낮음,특징 약함
47190645,상모사곡동,커피전문점,8669224000,361217666.6666667,1193611,1033930,0.1493103616693331,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6640016583156,33.0,카페,33.0,262703757.57575756,619.6016634722223,0.041091315041817525,0.5773540079542673,0.30402360515011767,0.2527887562259953,0.002803734651748671,0.23,낮음,특징 약함
47190660,임오동,제과점/아이스크림,1664920000,69371666.66666667,133333,123715,0.02235753841145596,12370.367510232674,1023.5414152434674,21.193990375181734,10517.991482666666,0.6970975037617461,1.0,카페,1.0,1664920000.0,10517.991482666666,0.007879344916537304,0.2837618800417761,0.27044115753798165,0.3263890832859285,0.017877632552753583,0.1496,낮음,특징 약함
47190660,임오동,커피전문점,2231806000,92991916.66666667,276155,228349,0.31255582427192713,12370.367510232674,1023.5414152434674,21.193990375181734,10517.991482666666,0.7250540278055785,12.0,카페,12.0,185983833.33333334,876.4992902222222,0.010567320894798614,0.2837618800417761,0.34720643523680794,0.3885603100773129,0.001978991455931914,0.1659,낮음,특징 약함
47190670,인동동,제과점/아이스크림,8380946000,349206083.3333333,722171,648688,-0.04775882153847659,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.6110021781254477,5.0,카페,5.0,1676189200.0,6948.026867583334,0.039724401166609434,1.0,0.251893488219992,0.13492565215907984,0.01799877704180352,0.3179,낮음,수요인구 높음
47190670,인동동,커피전문점,11222130000,467588750.0,1768939,1477758,0.12607908346629856,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.674861061532726,56.0,카페,56.0,200395178.57142857,620.359541748512,0.05319630617364856,1.0,0.29787830516232905,0.27693848310808145,0.002133914170533772,0.3413,낮음,수요인구 높음
47190680,진미동,제과점/아이스크림,4526478000,188603250.0,348415,307770,-0.02367411094374222,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.6390628612770203,1.0,카페,1.0,4526478000.0,24385.83575833333,0.021447856335767054,0.6938279411344701,0.25826454410551714,0.1973285135950127,0.04863953062863774,0.2467,낮음,수요인구 높음
47190680,진미동,커피전문점,7391472000,307978000.0,911699,749215,-0.0868178754499871,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.686174276431172,34.0,카페,34.0,217396235.29411766,717.2304634803921,0.03503266007031471,0.6938279411344701,0.24156131443998505,0.3020974208962049,0.0023166764189612673,0.2525,낮음,수요인구 높음
47190690,양포동,제과점/아이스크림,7081985000,295082708.3333333,671733,599173,-0.013100602074998456,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.5885621844250153,4.0,카페,4.0,1770496250.0,8499.506780520833,0.03356518050372785,0.9780562157422542,0.2610615225306426,0.08502238323482314,0.01901258275880709,0.3068,낮음,수요인구 높음
47190690,양포동,커피전문점,12066513000,502771375.0,1640412,1396461,-0.11997628023845029,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.6399004784958338,46.0,카페,46.0,262315500.0,739.0875461322463,0.057200076279899585,0.9780562157422542,0.23279002158382972,0.199191251966692,0.002799560862514749,0.3198,낮음,수요인구 높음
47190700,공단동,제과점/아이스크림,727347000,30306125.0,56772,47293,-0.07508356291632592,11930.078087346943,6887.786788630964,26.19826178982515,10144.496113083334,0.705232910043727,0.0,카페,0.5,1454694000.0,20288.99222616667,0.0034337002862829128,0.27271778609343716,0.24466535675912,0.3444810387881246,0.01561769206407545,0.1429,낮음,특징 약함
47190700,공단동,커피전문점,1783127000,74296958.33333333,294536,235494,0.11594882213056006,11930.078087346943,6887.786788630964,26.19826178982515,10144.496113083334,0.7436128528676181,15.0,카페,15.0,118875133.33333333,676.2997408722223,0.008439841341678045,0.27271778609343716,0.29519857767085256,0.4298324267433418,0.0012575694231074569,0.1586,낮음,특징 약함
