store_name,addr,legal_dong,dong,category,lon,lat,store_x,store_y,cell_id,xcdn,ycdn,grid_dong,grid_distance
부부마라탕,경상북도 구미시 옥계동 561-25 1층 ,옥계동,양포동,중식,128.416178149418,36.146410776256,1082421.1371415493,1794761.4406641622,라마82b94b,1082500,1794500,양포동,273.0761273355344
아포순대,경상북도 구미시 원평동 116-5 1층 2동 ,원평동,원평동,한식,128.329401703463,36.1309341873038,1074629.0423355391,1792974.6147281895,라마74b93a,1074500,1793000,원평동,131.5155366726041
고려순대,경상북도 구미시 원평동 116-5 1층 1동 ,원평동,원평동,한식,128.329401703463,36.1309341873038,1074629.0423355391,1792974.6147281895,라마74b93a,1074500,1793000,원평동,131.5155366726041
철수네옛날통닭,경상북도 구미시 형곡동 137 1층 ,형곡동,형곡1동,패스트푸드,128.331878699118,36.1147038022449,1074867.3357675022,1791176.237794448,라마75a91a,1075000,1791000,형곡1동,220.5891175377862
60계치킨경북구미선산점,경상북도 구미시 선산읍 교리 1209 1층 1동 ,선산읍,선산읍,패스트푸드,128.304411575589,36.2497095954647,1072271.1747706234,1806130.454492743,라바72a06a,1072000,1806000,선산읍,300.922134279757
빨간떡볶이앤빨간김밥인동점,경상북도 구미시 황상동 325-5 1층 ,황상동,인동동,제과점/아이스크림,128.418138001133,36.10926103984,1082636.3890296817,1790642.4059981077,라마82b90b,1082500,1790500,인동동,197.18376128518744
구미제일식당,경상북도 구미시 고아읍 오로리 364-2 제일병원 지하1층 ,고아읍,고아읍,일식,128.316343598897,36.2170660554039,1073373.7074782227,1802518.5219796612,라바73a02b,1073000,1802500,고아읍,374.16619704366275
또래분식,"경상북도 구미시 형곡동 321 형곡중앙시장, 1층 36호",형곡동,형곡1동,한식,128.336588987869,36.1063328080042,1075299.2516926643,1790251.3628161377,라마75b90b,1075500,1790500,형곡1동,319.5627201303253
선산대한곱창사곡점,경상북도 구미시 사곡동 484-12 1층 104호,사곡동,상모사곡동,한식,128.35866918551,36.0976119870874,1077295.2220342793,1789301.373669104,라마77b89b,1077500,1789500,광평동,285.2830779593351
에포치커피랩,경상북도 구미시 원평동 391-4 1층 ,원평동,원평동,커피전문점,128.330943967036,36.1263144871386,1074772.1991359163,1792463.380543789,라마75a92b,1075000,1792500,원평동,230.72541743482435
1키로탕수육형곡송정점,경상북도 구미시 형곡동 169-11 주공아파트 1층 상가동 101호,형곡동,형곡1동,중식,128.339010645326,36.1116123165609,1075512.1697455554,1790838.8458514677,라마75b91a,1075500,1791000,송정동,161.61300163061355
홍장옛날통닭집산동점,경상북도 구미시 산동읍 신당리 1391 1층 상가2동 107호,산동읍,산동읍,패스트푸드,128.433303843422,36.1569495780439,1083950.6044826803,1795945.0939069553,라마84a96a,1084000,1796000,산동읍,73.85523803162764
프랭크버거구미역점,경상북도 구미시 원평동 122-19 1층 ,원평동,원평동,패스트푸드,128.330129286714,36.1292480968267,1074696.109015129,1792788.1516320016,라마74b93a,1074500,1793000,원평동,288.68404326955437
덕수파스타구미봉곡점,경상북도 구미시 봉곡동 167-4 1층 ,봉곡동,선주원남동,양식,128.311470463465,36.1543115447089,1072993.9055516052,1795554.0233503499,라마73a95b,1073000,1795500,선주원남동,54.3660250916059
먹골갈비찜,경상북도 구미시 원평동 1068-1 1층 ,원평동,원평동,한식,128.349099210861,36.1235994365995,1076408.5600781413,1792176.3478271519,라마76b92a,1076500,1792000,원평동,198.64494821343797
도량국수,경상북도 구미시 도량동 91 도량3주공아파트 1층 상가동 103호,도량동,도량동,한식,128.322517006173,36.1454736956242,1073995.8941085627,1794582.0810012268,라마74a94b,1074000,1794500,도량동,82.18363040707673
청춘불쭈꾸미,"경상북도 구미시 황상동 303-2 1층 103, 104호 ",황상동,인동동,한식,128.4195584468,36.1090684043691,1082764.4407761553,1790622.2470810157,라마83a90b,1083000,1790500,인동동,265.3912145402865
한입만초밥구미송정형곡점,경상북도 구미시 송정동 33-5 1층 ,송정동,송정동,일식,128.342151184302,36.1182141586061,1075788.4846469234,1791573.5692413433,라마76a91b,1076000,1791500,송정동,223.9445865810517
채선당도시락샐러드밀키트24구미시청점,경상북도 구미시 송정동 458-4 1층 ,송정동,송정동,양식,128.34668642167,36.117522994994,1076197.3053871715,1791500.4510095217,라마76a91b,1076000,1791500,송정동,197.30590263969518
신남도식당,경상북도 구미시 봉곡동 21-2 1층 ,봉곡동,선주원남동,한식,128.314325707255,36.1418985002901,1073262.2915365396,1794179.3084775044,라마73b94a,1073500,1794000,도량동,297.7529910944194
스시가초밥집,경상북도 구미시 오태동 759-1 1층 1동 ,오태동,임오동,일식,128.352935375827,36.0700023064101,1076805.919968246,1786234.3661973572,라마77a86a,1077000,1786000,임오동,304.2935641601628
스텔라떡볶이경북구미인동점,경상북도 구미시 진평동 67-3 1층 ,진평동,진미동,제과점/아이스크림,128.432335104284,36.0939436501524,1083930.515768632,1788955.5471880795,라마84a89a,1084000,1789000,인동동,82.48703471720387
천생숯불갈비,경상북도 구미시 구평동 424-14 1층 ,구평동,인동동,한식,128.434603595239,36.0961316718053,1084132.4025925833,1789200.204837656,라마84a89a,1084000,1789000,인동동,240.02588098723322
원지식당,경상북도 구미시 상모동 67-5 1층 3동 ,상모동,상모사곡동,한식,128.358362657848,36.0880089327801,1077277.0298179341,1788235.9575337,라마77b88a,1077500,1788000,임오동,324.6408165961743
인생식당,경상북도 구미시 사곡동 669-2 1층 ,사곡동,상모사곡동,한식,128.360707218149,36.0989614746455,1077477.359901846,1789452.6811743877,라마77b89b,1077500,1789500,광평동,52.45612739951906
골드식당,경상북도 구미시 옥계동 869-3 인성빌딩 1층 ,옥계동,양포동,한식,128.426215756553,36.1360623183341,1083335.1082844483,1793622.1369048492,라마83b93b,1083500,1793500,양포동,205.19917490997688
미래분식,경상북도 구미시 진평동 1061-5 1층 ,진평동,진미동,한식,128.425415588393,36.0913874746768,1083310.2894610702,1788666.064310045,라마83b88b,1083500,1788500,인동동,252.1258488369422
원평대박식당,경상북도 구미시 원평동 119-2 1층 C동 109호,원평동,원평동,한식,128.330059054742,36.129977087717,1074689.0985682802,1792868.9577513959,라마74b93a,1074500,1793000,원평동,230.0659458608684
또바기국수,경상북도 구미시 상모동 110-1 ,상모동,상모사곡동,한식,128.350754789812,36.089456026466,1076590.685906867,1788390.451396136,라마76b88b,1076500,1788500,상모사곡동,142.21402994370882
금오산풍천민물장어,경상북도 구미시 형곡동 314-15 1층 ,형곡동,형곡1동,한식,128.335099048645,36.1060643910579,1075165.3988496216,1790220.4369847742,라마75a90a,1075000,1790000,형곡2동,275.58890346402086
얌얌떡볶이인동점,경상북도 구미시 인의동 824-12 1층 ,인의동,인동동,제과점/아이스크림,128.425705285244,36.1128344023165,1083313.7210450633,1791045.2266539182,라마83a91a,1083000,1791000,인동동,316.9642635065803
롤링파스타구미역점,경상북도 구미시 원평동 364-24 2층 ,원평동,원평동,양식,128.333992640016,36.1275703707009,1075045.3432842235,1792605.034047507,라마75a92b,1075000,1792500,원평동,114.40351637894992
내가반한닭강정구미옥계점,경상북도 구미시 옥계동 936 세영리첼 더프라임 지하1층 301동 103호,옥계동,양포동,패스트푸드,128.435454030853,36.1391011029244,1084163.0874052222,1793967.1682827706,라마84a94a,1084000,1794000,산동읍,166.35932014274405
큰집막창비산점,경상북도 구미시 비산동 102 1층 ,비산동,비산동,한식,128.379800904611,36.1217038734829,1079173.3067121664,1791990.6662760985,라마79a92a,1079000,1792000,비산동,173.55787185777461
홍콩대반점,경상북도 구미시 형곡동 376-3 대풍빌라 1층 103호,형곡동,형곡1동,중식,128.335864516213,36.1024710224421,1075237.724962795,1789822.4519400478,라마75a90a,1075000,1790000,형곡2동,296.70940586479685
라쿵푸마라탕앤훠궈,경상북도 구미시 형곡동 145-15 2층 ,형곡동,형곡1동,중식,128.338292584124,36.112209777451,1075446.970288602,1790904.5588628473,라마75b91a,1075500,1791000,송정동,109.18406913083496
아빠가만든밥상,경상북도 구미시 도량동 740-4 1층 ,도량동,도량동,한식,128.333593400646,36.1402320291593,1074997.3679113246,1794009.1659183926,라마75a94a,1075000,1794000,도량동,9.536348922667424
탕화쿵푸마라탕송정점,경상북도 구미시 송정동 28-9 1층 2호,송정동,송정동,중식,128.340536886444,36.1172173722527,1075644.1605901606,1791461.7476377492,라마75b91b,1075500,1791500,송정동,149.14931770957293
천하장사황제숯불갈비,경상북도 구미시 봉곡동 426-1 1층 가동 ,봉곡동,선주원남동,한식,128.310846917107,36.14603618656,1072945.478252401,1794635.6453966913,라마73a94b,1073000,1794500,선주원남동,146.19266262289696
스시스테이션문성점,경상북도 구미시 고아읍 문성리 1850 1층 1동 ,고아읍,고아읍,일식,128.348819507757,36.1602939494988,1076347.8236207075,1796246.319565175,라마76b96a,1076500,1796000,고아읍,289.5357984820309
삼시세끼한식뷔페,경상북도 구미시 선산읍 이문리 629-5 1층 제1동 ,선산읍,선산읍,한식,128.291085184571,36.2390038916062,1071083.5558505992,1804933.0944709885,라바71a05a,1071000,1805000,선산읍,107.04172075253821
전기통닭집,경상북도 구미시 인의동 672-8 1층 ,인의동,인동동,패스트푸드,128.427265899683,36.1005125783036,1083467.216353726,1789679.8154578626,라마83b89b,1083500,1789500,인동동,182.7795567051661
명가손만두김밥,경상북도 구미시 산동읍 신당리 1433 1층 1동 108호,산동읍,산동읍,한식,128.431724922912,36.1552859812581,1083810.3474366576,1795759.2004663358,라마84a96a,1084000,1796000,산동읍,306.5167372187809
미미식당,경상북도 구미시 원평동 117-20 2층 가동 222호,원평동,원평동,한식,128.329870681142,36.1308211142153,1074671.348678576,1792962.4329052533,라마74b93a,1074500,1793000,원평동,175.41851743038217
육미식당,경상북도 구미시 송정동 461-1 1층 ,송정동,송정동,한식,128.341661821257,36.1167907934122,1075745.8111245818,1791415.3074053244,라마75b91b,1075500,1791500,송정동,259.99220096201486
피자는치즈빨인동점,경상북도 구미시 인의동 668-1 신화오페라하우스 1층 1001동 107호,인의동,인동동,패스트푸드,128.429127443065,36.0994866146886,1083635.8738745868,1789567.614200729,라마83b89b,1083500,1789500,인동동,151.76755231417724
삼삼오오프리미엄삼겹살신평점,경상북도 구미시 신평동 368-6 1층 ,신평동,신평1동,한식,128.364627482397,36.1172456863441,1077812.2170554772,1791483.90609264,라마78a91b,1078000,1791500,비산동,188.47134558803393
딸구네가정식백반,경상북도 구미시 선산읍 교리 784-2 1층 ,선산읍,선산읍,한식,128.303135659102,36.2508038626199,1072155.5335158836,1806250.882440337,라바72a06b,1072000,1806500,선산읍,293.68389995976185
벤스커피,경상북도 구미시 봉곡동 281-9 ,봉곡동,선주원남동,커피전문점,128.310901198227,36.1495180444988,1072947.137152078,1795021.8965190125,라마73a95a,1073000,1795000,선주원남동,57.2183382778621
옥계본가누룽지삼계탕,경상북도 구미시 옥계동 839-1 1층 ,옥계동,양포동,한식,128.418511296122,36.1375414753765,1082640.3395196758,1793779.625823479,라마82b94a,1082500,1794000,양포동,261.26606832917935
영미네한식,경상북도 구미시 원평동 964-615 1층 ,원평동,원평동,한식,128.336372895469,36.1271473340192,1075259.934878824,1792559.9514623308,라마75b92b,1075500,1792500,원평동,247.43775023391711
영동칼국수,경상북도 구미시 도량동 792-53 1층 ,도량동,도량동,한식,128.323603050416,36.1402759145579,1074098.488047149,1794006.36696466,라마74a94a,1074000,1794000,도량동,98.69363540882594
파스타입니다구미옥계점,경상북도 구미시 옥계동 797-1 1층 ,옥계동,양포동,양식,128.426141668414,36.1377752525976,1083326.6308056968,1793812.0747786681,라마83b94a,1083500,1794000,양포동,255.68098549944781
원할머니보쌈족발구미문성점,경상북도 구미시 고아읍 문성리 1720 1층 주1동 ,고아읍,고아읍,한식,128.347840566307,36.1540534497376,1076265.8137109734,1795553.3461733088,라마76b95b,1076500,1795500,고아읍,240.18541207733233
빨간떡볶이빨간김밥봉곡점,경상북도 구미시 봉곡동 294-1 1층 ,봉곡동,선주원남동,제과점/아이스크림,128.315048621513,36.1511017346765,1073318.765005211,1795200.6838769768,라마73b95a,1073500,1795000,도량동,270.4073627225818
대빵토스트쥬스옥계점,경상북도 구미시 옥계동 621-4 1층 ,옥계동,양포동,패스트푸드,128.41761272011,36.1405079063867,1082556.3826099355,1794107.9029644642,라마82b94a,1082500,1794000,양포동,121.74583542482713
본도시락구미산동점,경상북도 구미시 산동읍 신당리 1403 1층 101호,산동읍,산동읍,한식,128.429689996142,36.1558100615984,1083626.7405967023,1795815.57807497,라마83b96a,1083500,1796000,산동읍,223.77360274217622
프랭크버거구미옥계점,경상북도 구미시 산동읍 봉산리 588 1층 1동 104호,산동읍,산동읍,패스트푸드,128.437700096719,36.1393183627991,1084364.939560879,1793993.2154482848,라마84b94a,1084500,1794000,산동읍,135.23073747313617
옛날수제손만두찐빵전문점,경상북도 구미시 사곡동 520-8 1층 ,사곡동,상모사곡동,제과점/아이스크림,128.358522681636,36.0957775735487,1077283.8301922344,1789097.783610585,라마77b89a,1077500,1789000,상모사곡동,237.25728711348899
산쟁이약초백숙삼계탕,경상북도 구미시 신동 480 1층 ,신동,양포동,한식,128.462101010124,36.1005959564879,1086602.8731545983,1789719.529491333,라마86b89b,1086500,1789500,인동동,242.437793056187
중원짬뽕,경상북도 구미시 고아읍 문성리 1150 1층 1동 ,고아읍,고아읍,중식,128.344508388753,36.162804878582,1075957.6250806078,1796521.453769639,라마76a96b,1076000,1796500,고아읍,47.49629485772375
또봉이통닭구미진평점,경상북도 구미시 진평동 79-4 1층 ,진평동,진미동,패스트푸드,128.427938162468,36.0947709300641,1083533.808702165,1789043.5238773748,라마83b89a,1083500,1789000,인동동,55.11221501466465
구미산동마이카츠,경상북도 구미시 산동읍 신당리 1418 1층 1동 108호,산동읍,산동읍,일식,128.430838385236,36.1558154466876,1083730.0366452297,1795817.1650222384,라마83b96a,1083500,1796000,산동읍,293.84602641793657
성지식당,경상북도 구미시 산동읍 적림리 93-6 1층 ,산동읍,산동읍,한식,128.433844329687,36.1693895038259,1083985.9503056041,1797325.4247436845,라마84a97b,1084000,1797500,산동읍,175.1396986129885
분식쌀롱선산점,경상북도 구미시 선산읍 이문리 112-2 1층 ,선산읍,선산읍,한식,128.29719521896,36.240470517496,1071631.2501342532,1805100.2748830891,라바71b05a,1071500,1805000,선산읍,165.17157721597766
스텔라떡볶이구미산동옥계점,경상북도 구미시 산동읍 신당리 1431 1층 1동 105호,산동읍,산동읍,제과점/아이스크림,128.43171803195,36.1558542223927,1083809.1227985735,1795822.22496184,라마84a96a,1084000,1796000,산동읍,260.8410823033611
막창도둑산동점,경상북도 구미시 산동읍 신당리 1427 1층 주1동 ,산동읍,산동읍,한식,128.430425853745,36.1548700504388,1083693.9327026294,1795711.944156334,라마83b95b,1083500,1795500,산동읍,287.28073125999066
자담치킨구미봉곡본점,경상북도 구미시 봉곡동 239-6 1층 ,봉곡동,선주원남동,패스트푸드,128.308444903445,36.1515996879384,1072724.2469801747,1795250.9519397363,라마72b95b,1072500,1795500,선주원남동,335.12929510652094
몽찜닭옥계직영점,경상북도 구미시 옥계동 618-6 1층 ,옥계동,양포동,한식,128.416809961932,36.1401694815107,1082484.5119257735,1794069.6823922293,라마82b94a,1082500,1794000,양포동,71.38288471369299
노랑통닭진평점,경상북도 구미시 진평동 21-5 1층 1동 ,진평동,진미동,패스트푸드,128.428189902623,36.095784948148,1083555.3976334631,1789156.2159270397,라마83b89a,1083500,1789000,인동동,165.74774102292275
경양식제작소헤베구미오태북삼점,경상북도 구미시 오태동 745-2 1층 ,오태동,임오동,양식,128.350431177222,36.071594579079,1076578.8708367485,1786409.006867631,라마76b86b,1076500,1786500,임오동,120.41743656013041
맘스터치구미비산점,경상북도 구미시 비산동 455-3 1층 ,비산동,비산동,패스트푸드,128.375235969073,36.1216563488554,1078762.5456552887,1791981.6854957521,라마79a92a,1079000,1792000,비산동,238.15958281812163
뜨라레오리구미금오산점,경상북도 구미시 남통동 141-1 1층 1동 ,남통동,선주원남동,한식,128.327651403171,36.1225550661155,1074479.4640072056,1792043.8552336942,라마74b92a,1074500,1792000,원평동,48.42528804690315
꾸브라꼬숯불두마리치킨,경상북도 구미시 신평동 93-6 1층 ,신평동,신평1동,패스트푸드,128.364767676134,36.1231827620119,1077818.974530021,1792142.5631386868,라마78a92a,1078000,1792000,신평2동,230.4223715123359
서울뚝배기포차,경상북도 구미시 인의동 814-4 1층 ,인의동,인동동,한식,128.426377666499,36.1167847032995,1083370.061142257,1791483.9753402176,라마83b91b,1083500,1791500,인동동,130.9232464946962
빅스타루프탑커피엔펍,경상북도 구미시 진평동 1023-2 11층 1101호,진평동,진미동,커피전문점,128.417932073153,36.107127703586,1082620.0884441189,1790405.599150661,라마82b90b,1082500,1790500,인동동,152.7506293500225
비비디비비빔밥,경상북도 구미시 거의동 612-3 1층 ,거의동,양포동,한식,128.412078566276,36.1377186981407,1082061.3740292138,1793793.8305806296,라마82a94a,1082000,1794000,양포동,215.11067138904733
무을약초백숙,경상북도 구미시 무을면 무수리 955-1 1층 주1동 ,무을면,무을면,한식,128.193417950951,36.2610620232837,1062289.9432065613,1807312.6069991037,라바62b07b,1062500,1807500,무을면,281.49599154285085
99핫피자,경상북도 구미시 송정동 464-1 1층 ,송정동,송정동,패스트푸드,128.339859655172,36.1154679962311,1075584.8884231038,1791267.1792125902,라마75b91b,1075500,1791500,송정동,247.8135658658929
빽보이피자앤연돈볼카츠구미인동점,경상북도 구미시 인의동 368-8 1층 A동 ,인의동,인동동,패스트푸드,128.421347236463,36.1069279105929,1082927.6943911845,1790386.3457101153,라마83a90b,1083000,1790500,인동동,134.70485765325358
한끼밥상,"경상북도 구미시 공단동 262 낙동상가 1층 104,105,108호 ",공단동,공단동,한식,128.384991907749,36.1004935789356,1079661.874992953,1789642.2458849004,라마79b89b,1079500,1789500,공단동,215.49339923676888
열정국밥인동점,경상북도 구미시 진평동 288-5 1층 ,진평동,진미동,한식,128.421288973273,36.1011731579493,1082928.4987377692,1789747.9732766396,라마83a89b,1083000,1789500,인동동,258.0759121420906
신시로돼지국밥,경상북도 구미시 형곡동 143-12 1층 나동 ,형곡동,형곡1동,한식,128.336296185912,36.1120705804787,1075267.4218244427,1790887.5714242768,라마75b91a,1075500,1791000,송정동,258.3269099120624
여부초밥구미옥계점,경상북도 구미시 옥계동 833-4 원광빌딩 1층 107호,옥계동,양포동,일식,128.421125226443,36.138116672286,1082874.9214426551,1793845.654366375,라마83a94a,1083000,1794000,산동읍,198.6635853058846
치킨의신상모점,경상북도 구미시 상모동 32-6 상모프라자 1층 131호,상모동,상모사곡동,패스트푸드,128.355036136974,36.0874179614877,1076978.1177736905,1788167.769091277,라마77a88a,1077000,1788000,상모사곡동,169.19012919240637
크로와즈,경상북도 구미시 송정동 34-3 1층 1동 ,송정동,송정동,제과점/아이스크림,128.342465091757,36.1188033204327,1075816.168587947,1791639.1641934016,라마76a91b,1076000,1791500,송정동,230.56595755336548
멕시칸치킨진평점,경상북도 구미시 진평동 561-9 1층 ,진평동,진미동,패스트푸드,128.421287893746,36.1018344221379,1082927.7065793776,1789821.3203895485,라마83a90a,1083000,1790000,인동동,192.75046525589326
호호부대찌개,경상북도 구미시 상모동 65-9 1층 ,상모동,상모사곡동,한식,128.357701850248,36.0878993639966,1077217.6441548113,1788223.2793305896,라마77a88a,1077000,1788000,상모사곡동,311.8054483039778
뚱이네춘천닭갈비,경상북도 구미시 옥계동 792-8 리치빌딩 1층 ,옥계동,양포동,한식,128.428219666603,36.1372061162891,1083514.2002404414,1793750.72966038,라마83b94a,1083500,1794000,양포동,249.6744861672815
봉산칼국수,경상북도 구미시 산동읍 봉산리 384-4 1층 제1동 ,산동읍,산동읍,한식,128.441441032438,36.1386230484891,1084702.2685148378,1793919.3453403849,라마84b94a,1084500,1794000,산동읍,217.7561163603376
단정얼큰이추어탕,경상북도 구미시 산동읍 봉산리 388-5 강남스크린실내연습장 1층 1동 ,산동읍,산동읍,한식,128.443319863374,36.1385149912511,1084871.4296437926,1793908.9992936917,라마85a94a,1085000,1794000,산동읍,157.51655482492583
갓포본,경상북도 구미시 황상동 318-15 2층 ,황상동,인동동,일식,128.419812074932,36.1066553202554,1082789.8015231257,1790354.8012867563,라마83a90b,1083000,1790500,인동동,255.4722411689592
바른국밥옥계산동점,경상북도 구미시 옥계동 796-1 1층 ,옥계동,양포동,한식,128.425848545085,36.1377964052155,1083300.2349065933,1793814.1696730652,라마83b94a,1083500,1794000,양포동,272.83512045275836
땅땅치킨도량점,경상북도 구미시 도량동 323-1 1층 ,도량동,도량동,패스트푸드,128.319639650049,36.1418943068232,1073740.3839615246,1794182.864236629,라마73b94a,1073500,1794000,도량동,302.0327432517803
오가네밥상뷔페,경상북도 구미시 인의동 641-2 1층 ,인의동,인동동,한식,128.425585459548,36.1029297793273,1083313.3962748274,1789946.492488968,라마83a90a,1083000,1790000,인동동,317.93124856256077
피자와썹봉곡도량점,경상북도 구미시 도량동 321-27 1층 ,도량동,도량동,패스트푸드,128.321028064889,36.1410131840824,1073866.1239196705,1794086.184333936,라마74a94a,1074000,1794000,도량동,159.21854257718928
흥부민물장어구미점,경상북도 구미시 원평동 964-666 2층 ,원평동,원평동,한식,128.329781069604,36.1239292898214,1074669.813034534,1792197.91903863,라마74b92a,1074500,1792000,원평동,260.7842260373525
메가엠지씨커피구미4공단점,경상북도 구미시 산동읍 봉산리 380-1 1층 1동 ,산동읍,산동읍,커피전문점,128.439414638521,36.1402073616515,1084518.247644938,1794093.315194934,라마84b94a,1084500,1794000,산동읍,95.08260698644558
일품항아리삼겹살막창진평점,경상북도 구미시 진평동 626-3 1층 ,진평동,진미동,한식,128.418112738846,36.1049588814599,1082638.621812703,1790165.1848434664,라마82b90a,1082500,1790000,인동동,215.6433153800597
신계찜닭,경상북도 구미시 형곡동 279-10 1층 ,형곡동,형곡1동,한식,128.335074477629,36.1074930655291,1075161.826062343,1790378.886887726,라마75a90b,1075000,1790500,형곡1동,202.1288213446668
또또막창,경상북도 구미시 사곡동 681-6 1층 ,사곡동,상모사곡동,한식,128.356368506204,36.095893806902,1077089.79427982,1789108.9663787822,라마77a89a,1077000,1789000,상모사곡동,141.1973243135397
팔공제면구미점앤봉화가든,경상북도 구미시 산동읍 신당리 1752 1층 ,산동읍,산동읍,한식,128.429063905863,36.1583601482726,1083567.7151363888,1796097.8997757183,라마83b96a,1083500,1796000,산동읍,119.03657329515346
팔도짬뽕마을,경상북도 구미시 도량동 454-6 1층 ,도량동,도량동,중식,128.317576515103,36.1353097785255,1073560.9129505053,1793450.9398131438,라마73b93b,1073500,1793500,도량동,78.21310295354643
언유주얼커피바,경상북도 구미시 원평동 428-8 1층 ,원평동,원평동,커피전문점,128.332571647083,36.125641259684,1074919.3083023452,1792389.9594562293,라마75a92b,1075000,1792500,원평동,136.4553822454463
위가막창,경상북도 구미시 형곡동 187-7 1층 ,형곡동,형곡1동,한식,128.338999917465,36.1080039058213,1075514.658498159,1790438.5914503846,라마75b90b,1075500,1790500,형곡1동,63.13383826557409
치킨마루형곡점,경상북도 구미시 형곡동 333 1층 ,형곡동,형곡1동,패스트푸드,128.336817921781,36.1059497912809,1075320.2235769036,1790209.0558510304,라마75b90a,1075500,1790000,형곡2동,275.72433906238257
민이식당,경상북도 구미시 고아읍 관심리 673-2 1층 ,고아읍,고아읍,한식,128.328849892805,36.2097191504563,1074504.7736354768,1801713.123929379,라바74b01b,1074500,1801500,고아읍,213.17738357909502
쭈니분식,경상북도 구미시 봉곡동 215-7 1층 1동 ,봉곡동,선주원남동,한식,128.315142164605,36.1530637463941,1073325.353317391,1795418.382571216,라마73a95b,1073000,1795500,선주원남동,335.4343241509069
수니한우소머리국밥,경상북도 구미시 신평동 168-29 1층 ,신평동,신평1동,한식,128.363552434039,36.1210701905467,1077711.6965645216,1791907.2626635688,라마77b92a,1077500,1792000,신평1동,231.11825760552122
비스트로어떤날,경상북도 구미시 진평동 120-2 1층 101호,진평동,진미동,양식,128.423637920343,36.0950797397997,1083146.36141909,1789074.0919429506,라마83a89a,1083000,1789000,인동동,164.04658182436054
깐부막창,경상북도 구미시 사곡동 836 1층 주1동 ,사곡동,상모사곡동,한식,128.354429712473,36.102633026911,1076908.6928066025,1789854.947203142,라마77a90a,1077000,1790000,광평동,171.39812555111257
포케올데이구미산동점,"경상북도 구미시 산동읍 신당리 1416 1층 105,106호 ",산동읍,산동읍,양식,128.429954562238,36.1543718615081,1083652.0670079908,1795656.2779627433,라마83b95b,1083500,1795500,산동읍,218.05315076482555
제주통해장국시청점,경상북도 구미시 송정동 35-4 1층 ,송정동,송정동,한식,128.342481754167,36.1197819515826,1075816.7271878242,1791747.7274683812,라마76a91b,1076000,1791500,송정동,308.15227124486483
쑈진즈마라탕산동점,경상북도 구미시 산동읍 신당리 1436 석세스-2 1층 1동 103호,산동읍,산동읍,중식,128.431728913313,36.1547354367933,1083811.292321741,1795698.1364229065,라마84a95b,1084000,1795500,산동읍,273.62132576986147
프레드피자구미1호점,경상북도 구미시 송정동 497-3 신화오페라하우스 1층 601동 102호,송정동,송정동,패스트푸드,128.352199319867,36.1146971834475,1076696.1964393915,1791191.3464751416,라마76b91a,1076500,1791000,송정동,274.0556811653436
옥계꼬막짬뽕,경상북도 구미시 옥계동 749-6 1층 ,옥계동,양포동,중식,128.423962075727,36.13587800344,1083132.5251901215,1793599.7615356157,라마83a93b,1083000,1793500,양포동,165.8773342115578
구이구이양꼬치,경상북도 구미시 산동읍 신당리 1411 1층 1동 101호,산동읍,산동읍,중식,128.429621805984,36.1548634337012,1083621.6118471571,1795710.5175142947,라마83b95b,1083500,1795500,산동읍,243.11944635053774
빵빵7080,"경상북도 구미시 송정동 64 2층 203,205호 ",송정동,송정동,제과점/아이스크림,128.348948812131,36.1196911803425,1076398.8125141454,1791742.7233759009,라마76b91b,1076500,1791500,송정동,262.97061528295677
분식쌀롱옥계점,경상북도 구미시 옥계동 749-5 1층 ,옥계동,양포동,한식,128.423805484585,36.1358743684521,1083118.4395239812,1793599.2243505702,라마83a93b,1083000,1793500,양포동,154.51016984967308
가은이네연탄석쇠불고기,경상북도 구미시 인의동 825-15 1층 ,인의동,인동동,한식,128.425043719012,36.1126624089334,1083254.359864453,1791025.5821150306,라마83a91a,1083000,1791000,인동동,255.64308176446355
인생극장쪽갈비인동진평점,경상북도 구미시 진평동 87-16 1층 ,진평동,진미동,한식,128.429200361143,36.0937955422958,1083648.4697607341,1788936.417991132,라마83b89a,1083500,1789000,인동동,161.51142902016778
덕분식당,경상북도 구미시 도량동 242-3 1층 ,도량동,도량동,한식,128.323201599407,36.1400344303204,1074062.5962444101,1793979.2752082027,라마74a94a,1074000,1794000,도량동,65.9379011593331
마라순코우금오공대점,경상북도 구미시 거의동 460-6 지하1층 ,거의동,양포동,중식,128.395874531041,36.1399851512618,1080601.1121690718,1794031.6622754526,라마80b94a,1080500,1794000,양포동,105.9536239174596
김치찜은못참지인동점,"경상북도 구미시 황상동 305-2 영무메트로 1층 107, 108호",황상동,인동동,한식,128.418443493756,36.1085872507559,1082664.591498699,1790567.9283523767,라마82b90b,1082500,1790500,인동동,178.0579189494421
금자옛날떡볶이구미산동점,경상북도 구미시 산동읍 신당리 1420 1층 1동 109호,산동읍,산동읍,제과점/아이스크림,128.430448060636,36.1553156614271,1083695.4567149573,1795761.3913491173,라마83b96a,1083500,1796000,산동읍,308.4435372932249
와플대학구미문성캠퍼스,경상북도 구미시 고아읍 문성리 1403 1층 1동 ,고아읍,고아읍,제과점/아이스크림,128.344636340379,36.1604846451445,1075971.3725434826,1796264.1905506821,라마76a96b,1076000,1796500,고아읍,237.54079155852747
