dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190360,장천면,커피전문점,270845000,11285208.333333334,17595,12895,0.42597004765146357,2097.354111310622,211.84602492308338,9.579183676670626,1784.1878721249998,0.7213734107675851,4.0,카페,4.0,67711250.0,446.04696803124995,0.001269126791738605,0.025507145294273264,0.3772075578379003,0.3803751552904536,0.0007075550028977572,0.1015,낮음,특징 약함
47190360,장천면,패스트푸드,82369000,3581260.8695652173,3511,3099,-0.32980513818764323,2097.354111310622,211.84602492308338,9.579183676670626,1784.1878721249998,0.6742971121719156,2.0,음식점,2.0,41184500.0,892.0939360624999,0.00037543924172188457,0.025507145294273264,0.1772846263609166,0.27568434208701503,0.0004223910538237003,0.0607,낮음,특징 약함
47190360,장천면,한식,11550335000,481263958.3333333,287773,213715,-0.031012780146365663,2097.354111310622,211.84602492308338,9.579183676670626,1784.1878721249998,0.7647379006169671,29.0,음식점,29.0,398287413.79310346,61.52371972844827,0.05475253997717388,0.025507145294273264,0.2563232680652097,0.476811447902925,0.004261266043149339,0.1123,낮음,특징 약함
47190510,송정동,양식,3689525000,153730208.33333334,203153,174573,0.028242375932823,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6553821964958195,4.0,음식점,4.0,922381250.0,3696.6413068750003,0.017479316701812894,0.40998172987805137,0.271997855866508,0.23362033189766848,0.009895302177169924,0.1743,낮음,특징 약함
47190510,송정동,일식,7541490000,314228750.0,100843,90231,0.10454038830865778,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6701987974422029,18.0,음식점,18.0,418971666.6666667,821.4758459722223,0.0357439931783943,0.40998172987805137,0.2921807390649137,0.2665702886330182,0.0044836228427222865,0.1862,낮음,특징 약함
47190510,송정동,제과점/아이스크림,4585013000,191042208.33333334,375316,332333,-0.11697669041418592,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6127928434385367,2.0,카페,2.0,2292506500.0,7393.282613750001,0.021725408919333285,0.40998172987805137,0.23358349403718853,0.13890783031230713,0.02462422023219285,0.1627,낮음,특징 약함
47190510,송정동,중식,6157557000,256564875.0,207904,183596,-0.03712673078713119,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.661963706320667,7.0,음식점,7.0,879651000.0,2112.3664610714286,0.02918186488536341,0.40998172987805137,0.2547059631339154,0.24825664860530974,0.009435949756126195,0.1772,낮음,특징 약함
47190510,송정동,커피전문점,6396068000,266502833.33333334,899106,760174,0.16851295703230154,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6422801170056941,29.0,카페,29.0,220554068.96551725,509.88155956896554,0.030312800979306605,0.40998172987805137,0.30910320981148093,0.20448322049776113,0.0023506232959912593,0.1803,낮음,특징 약함
47190510,송정동,패스트푸드,4684919000,195204958.33333334,368893,317955,-0.1247985174244653,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6447262902190758,33.0,음식점,33.0,141967242.42424244,448.0777341666667,0.02219912837630378,0.40998172987805137,0.23151440971859621,0.20992315249294471,0.0015058108028774089,0.1662,낮음,특징 약함
47190510,송정동,한식,79894104000,3328921000.0,1902209,1678394,0.01574430139957728,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6609800594726383,92.0,음식점,92.0,868414173.9130435,160.72353508152176,0.37881488996613105,0.40998172987805137,0.2686917778881338,0.24606916166395953,0.009315153288333688,0.3014,낮음,특징 약함
