dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason,rank
47190670,인동동,패스트푸드,7522248000,313427000.0,735640,617697,-0.04612570566511356,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.7051636955494868,59.0,음식점,59.0,127495728.81355932,588.8158362358758,0.03565275431595334,1.0,0.25232549143862354,0.3443271158607995,0.001350241275125183,0.335,낮음,수요인구 높음,1
47190690,양포동,패스트푸드,2916691000,121528791.66666667,235904,203759,0.006195308706173023,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.6432493507891552,63.0,음식점,63.0,46296682.53968254,539.6512241600528,0.013814807034642423,0.9780562157422542,0.2661658116382653,0.2066386548883512,0.0004773472833430841,0.31,낮음,수요인구 높음,2
47190565,선주원남동,패스트푸드,1684298000,70179083.33333333,136306,119024,-0.07843700978294972,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6310147322423169,36.0,음식점,36.0,46786055.55555555,824.7120142361111,0.007971228643612497,0.8506588804343556,0.24377827956911752,0.17943064994506946,0.0004826080688436309,0.27,낮음,수요인구 높음,3
47190680,진미동,패스트푸드,1194442000,49768416.666666664,76668,66462,0.18343180123133618,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.6802517762616028,45.0,음식점,45.0,26543155.555555556,541.9074612962962,0.005648502097521798,0.6938279411344701,0.31304964669165963,0.28892664542222285,0.000264995835731349,0.2513,낮음,수요인구 높음,4
47190645,상모사곡동,패스트푸드,1671770000,69657083.33333333,111402,92729,0.6712247780597081,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6825632275260495,46.0,음식점,46.0,36342826.08695652,444.49684553442034,0.007911825230835223,0.5773540079542673,0.442084052304142,0.29406697547734095,0.00037034280618038483,0.2429,낮음,특징 약함,5
47190551,도량동,패스트푸드,6214559000,258939958.33333334,620264,540425,-0.04269742049212882,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6292545112624544,23.0,음식점,23.0,270198217.3913044,816.0890618115942,0.029452148516839315,0.5277715774124002,0.2532323653801929,0.1755161755429441,0.0028843004865071,0.1982,낮음,특징 약함,6
47190510,송정동,패스트푸드,4684919000,195204958.33333334,368893,317955,-0.1247985174244653,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6447262902190758,33.0,음식점,33.0,141967242.42424244,448.0777341666667,0.02219912837630378,0.40998172987805137,0.23151440971859621,0.20992315249294471,0.0015058108028774089,0.1662,낮음,특징 약함,7
47190256,산동읍,패스트푸드,2381579000,99232458.33333333,213433,180642,0.153449066266885,12615.18330482625,1978.8944205945054,25.818657616310304,10726.778608916668,0.6572859409996449,21.0,음식점,21.0,113408523.8095238,510.79898137698416,0.011277492298206232,0.2899356236147717,0.30511840420036856,0.23785398165736704,0.0011988030849825312,0.1462,낮음,특징 약함,8
47190535,원평동,패스트푸드,1837434000,76559750.0,199442,170199,-0.050010665630880025,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.7035284891418052,16.0,음식점,16.0,114839625.0,635.1022004505209,0.00869734622176229,0.27322458157504403,0.2512978146908557,0.34069065561047296,0.0012141874975849336,0.1433,낮음,특징 약함,9
47190610,비산동,패스트푸드,567582000,23649250.0,41142,36035,0.6137905309257699,9686.550509204148,2769.2505243317305,16.606473821848954,8236.058903916666,0.6463642788731601,10.0,음식점,10.0,56758200.0,823.6058903916667,0.002676150298865834,0.2162861364693583,0.42689114405664236,0.21356580005296044,0.0005898091428732311,0.1405,낮음,특징 약함,10
47190565,선주원남동,한식,210900164000,8787506833.333334,5830030,5145020,0.1975141476715647,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6701810023055911,157.0,음식점,157.0,1343313146.4968152,189.1059395700637,1.0,0.8506588804343556,0.31677480734148855,0.2665307148479388,0.014420342066951522,0.639,추천,소비 규모 높음 + 수요인구 높음,1
47190670,인동동,한식,124569463000,5190394291.666667,3805109,3274044,-0.05611713020730382,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.6985142542037831,198.0,음식점,198.0,629138702.020202,175.45522392887207,0.5906498829139198,1.0,0.24968249002559356,0.32953972937127796,0.006742929458368797,0.5281,검토 가능,수요인구 높음,2
47190690,양포동,한식,115421552000,4809231333.333333,3837134,3193318,-0.01470771849140387,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.6856734837538769,163.0,음식점,163.0,708107680.981595,208.5768535097137,0.547273674965104,0.9780562157422542,0.2606363968699795,0.30098373111607485,0.0075918501099743255,0.5064,검토 가능,수요인구 높음,3
47190680,진미동,한식,96808237000,4033676541.6666665,2733299,2282742,0.012365871532430487,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.711846984622796,127.0,음식점,127.0,762269582.6771654,192.01445479002624,0.45901581783719664,0.6938279411344701,0.2677980920203192,0.3591897747535011,0.008174093384286847,0.4114,검토 가능,수요인구 높음,4
47190645,상모사곡동,한식,96034302000,4001429250.0,2616833,2342510,-0.061033539326083165,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6751946001975954,146.0,음식점,146.0,657769191.7808219,140.04695133276257,0.45534608761147993,0.5773540079542673,0.2483819671428857,0.27768022438982226,0.007050708719833647,0.3698,검토 가능,특징 약함,5
47190583,형곡2동,한식,46512348000,1938014500.0,1234945,1132064,0.03933816710855212,12458.68742171004,788.2809051720455,17.18509709814436,10592.462073375,0.625634399054854,0.0,음식점,0.5,93024696000.0,21184.92414675,0.22053022913453466,0.28596394268337905,0.2749329920557775,0.16746557466294537,1.0,0.3567,검토 가능,공급 대비 소비 부족,6
47190256,산동읍,한식,95800090000,3991670416.6666665,2748807,2248181,0.11274645423366535,12615.18330482625,1978.8944205945054,25.818657616310304,10726.778608916668,0.6881097632262748,109.0,음식점,109.0,878899908.2568808,98.41081292584099,0.45423553587829096,0.2899356236147717,0.29435146494525527,0.30640166087616094,0.009427875480627509,0.3077,낮음,특징 약함,7
47190535,원평동,한식,105203517000,4383479875.0,3881349,3311554,-0.30911746902762766,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.7014349112634343,177.0,음식점,177.0,594370152.5423728,57.41036840230697,0.4988233117085881,0.27322458157504403,0.18275707311676545,0.3360348441484489,0.006369165734102744,0.3049,낮음,특징 약함,8
47190510,송정동,한식,79894104000,3328921000.0,1902209,1678394,0.01574430139957728,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6609800594726383,92.0,음식점,92.0,868414173.9130435,160.72353508152176,0.37881488996613105,0.40998172987805137,0.2686917778881338,0.24606916166395953,0.009315153288333688,0.3014,낮음,특징 약함,9
47190253,고아읍,한식,92545332000,3856055500.0,2644622,2441340,0.03798215188121737,15446.03402678309,774.4095981631389,24.342840790544923,13132.780349583334,0.5889988916829633,126.0,음식점,126.0,734486761.9047619,104.2284154728836,0.4388026070018435,0.3610800377836362,0.27457428943566536,0.08599355640115665,0.007875426608753648,0.2948,낮음,특징 약함,10
