dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_time_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190555,지산동,양식,56495000,4707916.666666667,4523,3671,0.0,0.0,0.0,0.0,0.0,0.7171555778931492,0.0,0,음식점,0.5,112990000.0,0.0,0.0005492434757252514,0,0,0.3344586666581915,0.008639167291233063,0.035,낮음,특징 약함
47190555,지산동,일식,63838000,5319833.333333333,4186,3473,0.0,0.0,0.0,0.0,0.0,0.6729464062984051,1.0,0,음식점,1.0,63838000.0,0.0,0.0006257582706835236,0,0,0.23043317168842467,0.004643351467759316,0.024,낮음,특징 약함
47190555,지산동,중식,126687000,10557250.0,5552,5110,0.0,0.0,0.0,0.0,0.0,0.6250684115568311,0.0,0,음식점,0.5,253374000.0,0.0,0.001280651141217698,0,0,0.11777482679095455,0.020051695948511274,0.0154,낮음,특징 약함
47190555,지산동,한식,3257698000,271474833.3333333,64610,59101,0.0,0.0,0.0,0.0,0.0,0.6240932017617723,23.0,0,음식점,23.0,141639043.47826087,0.0,0.03390609914300095,0,0,0.11548012915309108,0.010968193602630813,0.0285,낮음,특징 약함
47190565,선주원남동,양식,6332053000,527671083.3333333,243723,204941,0.0,0.0,0.0,0.0,0.0,0.6817925134347775,8.0,0,음식점,8.0,791506625.0,0.0,0.06594118595410521,0,0,0.251248324748794,0.06379923131029644,0.0644,낮음,특징 약함
47190565,선주원남동,일식,2613408000,217784000.0,44569,39612,0.0,0.0,0.0,0.0,0.0,0.6592951911619509,7.0,0,음식점,7.0,373344000.0,0.0,0.027192532856242797,0,0,0.19831145666227734,0.029804666821357656,0.0365,낮음,특징 약함
47190565,선주원남동,중식,3192949000,266079083.33333334,137101,122356,0.0,0.0,0.0,0.0,0.0,0.6766210299087526,8.0,0,음식점,8.0,399118625.0,0.0,0.03323140808229645,0,0,0.2390796702792157,0.031900017049610874,0.0436,낮음,특징 약함
47190565,선주원남동,패스트푸드,876525000,73043750.0,71246,62623,0.0,0.0,0.0,0.0,0.0,0.6280809550112966,24.0,0,음식점,24.0,36521875.0,0.0,0.009094038152237829,0,0,0.1248634310932789,0.002422684872076804,0.0169,낮음,특징 약함
47190565,선주원남동,한식,95972153000,7997679416.666667,2699237,2399262,0.0,0.0,0.0,0.0,0.0,0.6681399051825259,107.0,0,음식점,107.0,896936009.3457944,0.0,1.0,0,0,0.21912333167976197,0.0723701216551048,0.4828,검토 가능,소비 규모 높음
47190582,형곡1동,양식,789219000,65768250.0,60629,53203,0.0,0.0,0.0,0.0,0.0,0.6411860536847692,3.0,0,음식점,3.0,263073000.0,0.0,0.008184300893811178,0,0,0.15570011784761068,0.020840176939556844,0.0224,낮음,특징 약함
47190582,형곡1동,일식,1625491000,135457583.33333334,35968,33286,0.0,0.0,0.0,0.0,0.0,0.6082213817913736,3.0,0,음식점,3.0,541830333.3333334,0.0,0.016898338835979788,0,0,0.07813326494068769,0.04350177694449417,0.0219,낮음,특징 약함
47190582,형곡1동,중식,269735000,22477916.666666668,16063,13464,0.0,0.0,0.0,0.0,0.0,0.6088025334889838,5.0,0,음식점,5.0,53947000.0,0.0,0.0027712256188414082,0,0,0.07950073216107795,0.0038392618211533012,0.0098,낮음,특징 약함
47190582,형곡1동,패스트푸드,1667066000,138922166.66666666,182521,159299,0.0,0.0,0.0,0.0,0.0,0.6218659296011549,23.0,0,음식점,23.0,72481130.43478261,0.0,0.01733155449720683,0,0,0.11023929154897395,0.005345995456928666,0.0196,낮음,특징 약함
